title,bestRating,ratingValue,ratingCount,country,date,budget,actors,link,ratingValue_qcut
Семейка Тененбаум,10.0,7.415,46943.0,США,2001.0,"(21000000, '$')","['Джин Хэкмен', 'Анжелика Хьюстон', 'Бен Стиллер', 'Гвинет Пэлтроу', 'Люк Уилсон', 'Оуэн Уилсон', 'Билл Мюррей', 'Дэнни Гловер', 'Сеймур Кэссел', 'Кумар Паллана']",/film/809/,
Касабланка,10.0,8.025,46915.0,США,1942.0,"(950000, '$')","['Хамфри Богарт', 'Ингрид Бергман', 'Пол Хенрейд', 'Клод Рейнс', 'Конрад Фейдт', 'Сидни Гринстрит', 'Петер Лорре', 'Ш.З. Шакалль', 'Мадлен ЛеБо', 'Дули Уилсон']",/film/330/,
Молчание,10.0,7.139,48267.0,Мексика,2016.0,"(46000000, '$')","['Эндрю Гарфилд', 'Адам Драйвер', 'Лиам Нисон', 'Таданобу Асано', 'Киран Хайндс', 'Иссэй Огата', 'Синъя Цукамото', 'Ёси Оида', 'Ёсукэ Кубодзука', 'Каору Эндо']",/film/260898/,
Старший сын,10.0,8.19,47358.0,СССР,1975.0,,,/film/43982/,
Рокки 2,10.0,7.803,49998.0,США,1979.0,"(7000000, '$')","['Сильвестр Сталлоне', 'Карл Уэзерс', 'Талия Шайр', 'Бёрджесс Мередит', 'Берт Янг', 'Тони Бертон', 'Джо Спинелл', 'Леонард Гейнс', 'Сильвия Милс', 'Фрэнк МакРей']",/film/7275/,
Осень в Нью-Йорке,10.0,7.379,47021.0,США,2000.0,"(65000000, '$')","['Ричард Гир', 'Вайнона Райдер', 'Энтони ЛаПалья', 'Элейн Стритч', 'Вера Фармига', 'Шерри Стрингфилд', 'Джилл Хеннесси', 'Дж.К. Симмонс', 'Сэм Трэммелл', 'Мэри Бет Хёрт']",/film/16953/,
Бар «Гадкий койот»,10.0,7.122,48417.0,США,2000.0,"(80000000, '$')","['Пайпер Перабо', 'Адам Гарсия', 'Джон Гудман', 'Мария Белло', 'Изабелла Мико', 'Тайра Бэнкс', 'Бриджет Мойнэхэн', 'Мелани Лински', 'Дель Пентекост', 'Майкл Уэстон']",/film/4888/,
Сиротский Бруклин,10.0,7.017,48619.0,США,2019.0,"(26000000, '$')","['Эдвард Нортон', 'Гугу Эмбата-Ро', 'Алек Болдуин', 'Уиллем Дефо', 'Брюс Уиллис', 'Итан Сапли', 'Черри Джонс', 'Бобби Каннавале', 'Даллас Робертс', 'Джош Пейс']",/film/837737/,
Крамер против Крамера,10.0,7.98,48864.0,США,1979.0,"(8000000, '$')","['Дастин Хоффман', 'Мэрил Стрип', 'Джейн Александр', 'Джастин Генри', 'Говард Дафф', 'Джордж Коу', 'ДжоБет Уильямс', 'Билл Мур', 'Хоуланд Чемберлен', 'Джек Рэмэдж']",/film/1902/,
Мосты округа Мэдисон,10.0,7.982,45165.0,США,1995.0,"(24000000, '$')","['Клинт Иствуд', 'Мэрил Стрип', 'Энни Корли', 'Виктор Слезак', 'Джим Хейни', 'Сара Кэтрин Шмитт', 'Кристофер Крун', 'Филлис Лайонс', 'Дебра Монк', 'Ричард Лейдж']",/film/1886/,
Всё путём,10.0,7.694,44376.0,США,2009.0,"(21000000, '$')","['Роберт Де Ниро', 'Кейт Бекинсейл', 'Сэм Рокуэлл', 'Дрю Бэрримор', 'Люсиан Майсел', 'Дэмиэн Янг', 'Джеймс Фрейн', 'Мелисса Лео', 'Кэтрин Менниг', 'Брендан Секстон III']",/film/409236/,
Крутая Джорджия,10.0,6.778,44526.0,США,2007.0,"(20000000, '$')","['Джейн Фонда', 'Линдси Лохан', 'Фелисити Хаффман', 'Дермот Малруни', 'Кэри Элвес', 'Гаррет Хедлунд', 'Гектор Элизондо', 'Дилан МакЛафлин', 'Захари Гордан', 'Лори Меткаф']",/film/259590/,
Джерри Магуайер,10.0,7.443,44819.0,США,1996.0,"(50000000, '$')","['Том Круз', 'Рене Зеллвегер', 'Кьюба Гудинг мл.', 'Келли Престон', 'Реджина Кинг', 'Бонни Хант', 'Джей Мор', 'Джерри О’Коннелл', 'Бо Бриджес', 'Джонатан Липники']",/film/4561/,
Вавилон,10.0,7.484,45679.0,США,2022.0,"(78000000, '$')","['Диего Кальва', 'Марго Робби', 'Брэд Питт', 'Джован Адепо', 'Ли Цзюнь Ли', 'Джин Смарт', 'Оливия Хэмилтон', 'П.Дж. Бирн', 'Лукас Хаас', 'Макс Мингелла']",/film/1283955/,
Дети Уиндермира,10.0,7.781,44060.0,Германия,2020.0,,"['Томас Кречман', 'Ромола Гарай', 'Иэн Глен', 'Тим Макиннерни', 'Марсель Сабат', 'Филипп Кристофер', 'Анна Шумахер', 'Константин Франк']",/film/1283093/,
Мой ангел-хранитель,10.0,7.891,43794.0,США,2009.0,"(30000000, '$')","['Кэмерон Диас', 'Эбигейл Бреслин', 'Софья Васильева', 'Алек Болдуин', 'Джейсон Патрик', 'Эван Эллингсон', 'Хезер Уолкист', 'Джоан Кьюсак', 'Томас Деккер', 'Уолтер Рэни']",/film/407864/,
Бьютифул,10.0,7.686,44455.0,Испания,2009.0,,"['Хавьер Бардем', 'Марисель Альварес', 'Ханна Бушаиб', 'Гильермо Эстрелья', 'Эдуард Фернандес', 'Шейх Ндиае', 'Диарьяту Дафф', 'Чэнь Тайшэн', 'Ло Цзинь', 'Джордж Чибуиквем Чуквума']",/film/438268/,
Стив Джобс,10.0,6.678,45898.0,США,2015.0,"(30000000, '$')","['Майкл Фассбендер', 'Сет Роген', 'Джефф Дэниелс', 'Кейт Уинслет', 'Майкл Стулбарг', 'Кэтрин Уотерстон', 'Перла Аней-Жарден', 'Рипли Собо', 'Макензи Мосс', 'Сара Снук']",/film/634679/,
Как прогулять школу с пользой,10.0,8.062,45651.0,Франция,2017.0,,"['Франсуа Клюзе', 'Жан Скандель', 'Эрик Элмоснино', 'Франсуа Берлеан', 'Валери Карсенти', 'Томас Дюран', 'Илона Кабрера', 'Фредерик Сорель', 'Урбен Канселье', 'Мюриэлль Юэ де Онэ']",/film/1032308/,
Черное золото,10.0,7.339,46297.0,Тунис,2011.0,"(40000000, '€')","['Антонио Бандерас', 'Тахар Рахим', 'Марк Стронг', 'Фрида Пинто', 'Риз Ахмед', 'Лия Кебеде', 'Кори Джонсон', 'Акин Гази', 'Эрик Эбони', 'Лотфи Дзири']",/film/557955/,
Влюблен по собственному желанию,10.0,7.965,43798.0,СССР,1982.0,,,/film/45798/,
Лунный свет,10.0,6.167,44769.0,США,2016.0,"(1500000, '$')","['Алекс Р. Хибберт', 'Эштон Сандерс', 'Треванте Роудс', 'Наоми Харрис', 'Жанель Моне', 'Махершала Али', 'Джейден Пайнер', 'Джаррель Джером', 'Андре Холланд', 'Патрик Десиль']",/film/939981/,
Морпехи,10.0,6.97,45862.0,Германия,2005.0,"(72000000, '$')","['Джейк Джилленхол', 'Питер Сарсгаард', 'Джейми Фокс', 'Лукас Блэк', 'Брайан Джерати', 'Джейкоб Варгас', 'Лас Алонсо', 'Ивэн Джонс', 'Крис Купер', 'Деннис Хейсберт']",/film/81728/,
Скрюченный домишко,10.0,6.651,44771.0,США,2017.0,,"['Макс Айронс', 'Стефани Мартини', 'Гленн Клоуз', 'Онор Нифси', 'Кристина Хендрикс', 'Теренс Стэмп', 'Джулиан Сэндс', 'Джиллиан Андерсон', 'Кристиан Маккэй', 'Аманда Аббингтон']",/film/591790/,
Умник,10.0,7.795,45717.0,Франция,2018.0,,"['Арно Дюкре', 'Макс Бесетт де Малглейв', 'Алис Давид', 'Жан Франсуа Кэйри', 'Каролин Сиоль', 'Федор Аткин', 'Марина Томе', 'Кристоф Бурсейе', 'Бруни Макая']",/film/1093831/,
Вкус жизни,10.0,7.324,45788.0,США,2007.0,"(28000000, '$')","['Кэтрин Зета-Джонс', 'Аарон Экхарт', 'Эбигейл Бреслин', 'Патриша Кларксон', 'Дженни Уэйд', 'Боб Балабан', 'Брайан Ф. О’Бирн', 'Лили Рэйб', 'Эрик Сильвер', 'Ария Барейкис']",/film/195404/,
Рокки 4,10.0,7.072,45928.0,США,1985.0,"(31000000, '$')","['Сильвестр Сталлоне', 'Талия Шайр', 'Берт Янг', 'Карл Уэзерс', 'Бриджит Нильсен', 'Тони Бертон', 'Майкл Патаки', 'Дольф Лундгрен', 'Стью Нэхен', 'Р.Дж. Адамс']",/film/7271/,
Кукушка,10.0,7.626,43958.0,Россия,2002.0,"(4000000, '$')",['Анни-Кристина Юусо'],/film/7967/,
Щегол,10.0,6.528,43484.0,США,2019.0,"(45000000, '$')","['Энсел Элгорт', 'Оакс Фигли', 'Анайрин Барнард', 'Финн Вулфхард', 'Сара Полсон', 'Люк Уилсон', 'Джеффри Райт', 'Николь Кидман', 'Уилла Фицджералд', 'Эшли Каммингс']",/film/922029/,
Похороните меня за плинтусом,10.0,7.126,45730.0,Россия,2008.0,,,/film/423989/,
Субмарина,10.0,7.407,43507.0,США,2010.0,,"['Ноа Тейлор', 'Пэдди Консидайн', 'Крэйг Робертс', 'Ясмин Пейдж', 'Салли Хокинс', 'Даррен Эванс', 'Озиан Кай Дулаис', 'Лили МакКанн', 'Отис Ллойд', 'Элинор Кроули']",/film/568189/,
Ромео и Джульетта,10.0,8.206,44024.0,Италия,1968.0,,"['Леонард Уайтинг', 'Оливия Хасси', 'Джон МакИнери', 'Майло О’Ши', 'Пэт Хейвуд', 'Роберт Стивенс', 'Майкл Йорк', 'Брюс Робинсон', 'Пол Хардвик', 'Наташа Парри']",/film/15204/,
Родня,10.0,7.968,43537.0,СССР,1981.0,,,/film/42115/,
Валентинка,10.0,7.077,45248.0,США,2010.0,"(1000000, '$')","['Райан Гослинг', 'Мишель Уильямс', 'Фэйт Владыка', 'Джон Доумен', 'Майк Фогель', 'Маршалл Джонсон', 'Джен Джонс', 'Марианн Планкетт', 'Джеймс Бенатти', 'Барбара Трой']",/film/404459/,
Серена,10.0,6.207,46325.0,США,2014.0,"(30000000, '$')","['Брэдли Купер', 'Дженнифер Лоуренс', 'Рис Иванс', 'Тоби Джонс', 'Давид Денсик', 'Шон Харрис', 'Ана Улару', 'Сэм Рид', 'Конлет Хилл', 'Чарити Уэйкфилд']",/film/462525/,
Кофе и сигареты,10.0,7.535,43448.0,Италия,2003.0,,"['Роберто Бениньи', 'Стивен Райт', 'Игги Поп', 'Том Уэйтс', 'Кейт Бланшетт', 'Альфред Молина', 'Стив Куган', 'Джиза', 'RZA', 'Билл Мюррей']",/film/61207/,
Я тоже хочу,10.0,6.5,44180.0,Россия,2012.0,,,/film/669275/,
Маленькая Вера,10.0,7.157,43975.0,СССР,1988.0,,,/film/46520/,
Асса,10.0,7.768,46361.0,СССР,1987.0,,,/film/43545/,
Опустевший город,10.0,7.634,46517.0,США,2007.0,"(20000000, '$')","['Адам Сэндлер', 'Дон Чидл', 'Джада Пинкетт Смит', 'Лив Тайлер', 'Саффрон Берроуз', 'Дональд Сазерленд', 'Роберт Клейн', 'Мелинда Диллон', 'Майк Байндер', 'Джонатан Бэнкс']",/film/251735/,
25-й час,10.0,7.551,43600.0,США,2002.0,"(5000000, '$')","['Эдвард Нортон', 'Филип Сеймур Хоффман', 'Барри Пеппер', 'Розарио Доусон', 'Анна Пэкуин', 'Брайан Кокс', 'Тони Сирагуса', 'Леван Учанейшвили', 'Тони Девон', 'Миша Кузнецов']",/film/320/,
Бруклин,10.0,7.137,42650.0,Ирландия,2015.0,"(11000000, '$')","['Сирша Ронан', 'Эмори Коэн', 'Донал Глисон', 'Джим Бродбент', 'Джули Уолтерс', 'Брид Бреннан', 'Джейн Бреннан', 'Фиона Глэскотт', 'Джессика Паре', 'Эйлин О’Хиггинс']",/film/678550/,
